0,13.333333333333336
1,14.555555555555555
2,13.777777777777775
3,14.222222222222225
4,13.888888888888891
5,13.555555555555555
6,1234.2222222222224
7,3946.777777777778
8,6492.0
9,9238.777777777776
10,11765.333333333336
11,14441.444444444443
12,16959.11111111111
13,19597.44444444444
14,22021.111111111117
15,23297.66666666667
16,23036.88888888889
17,23163.66666666667
18,23230.222222222223
19,23257.222222222223
20,23066.222222222223
21,23090.333333333336
22,23119.333333333336
23,23224.777777777777
24,23339.111111111117
25,23685.777777777777
26,23562.222222222223
27,23217.44444444444
28,23141.66666666667
29,22941.777777777777
30,22487.66666666667
31,22389.44444444444
32,22083.66666666667
33,21952.777777777777
34,21679.44444444444
35,21755.222222222223
36,21837.0
37,22103.55555555556
38,22307.222222222223
39,22767.88888888889
40,22767.222222222223
41,23205.44444444444
42,23361.66666666667
43,23589.111111111117
44,23562.333333333336
45,23639.222222222223
46,23473.88888888889
47,23689.222222222223
48,23622.44444444444
49,23392.777777777777
50,23257.0
51,23331.777777777777
52,23266.44444444444
53,23339.0
54,23473.88888888889
55,23670.222222222223
56,23354.777777777777
57,23513.88888888889
58,23848.111111111117
59,23895.222222222223
60,23871.66666666667
61,23789.111111111117
62,23716.44444444444
63,23521.777777777777
64,23506.55555555556
65,23751.55555555556
66,23565.333333333336
67,23489.55555555556
68,23525.333333333336
69,23598.222222222223
70,23653.0
71,23710.111111111117
72,23725.88888888889
73,23484.333333333336
74,23408.88888888889
75,23532.66666666667
76,23519.66666666667
77,23479.333333333336
78,23383.333333333336
79,23414.55555555556
80,23315.55555555556
81,23285.88888888889
82,23421.777777777777
83,23386.777777777777
84,23332.88888888889
85,23299.111111111117
86,23270.111111111117
87,23010.55555555556
88,22684.333333333336
89,22589.88888888889
90,22710.55555555556
91,22709.55555555556
92,22898.333333333336
93,22982.66666666667
94,22898.777777777777
95,22876.222222222223
96,23113.0
97,23561.55555555556
98,23784.0
99,23704.777777777777
100,23530.0
101,23436.44444444444
102,23437.44444444444
103,23596.55555555556
104,23722.88888888889
105,23576.44444444444
106,23234.55555555556
107,23256.0
108,23331.55555555556
109,23424.66666666667
110,23346.333333333336
111,23444.111111111117
112,23523.66666666667
113,23496.55555555556
114,23535.111111111117
115,23655.88888888889
116,23515.333333333336
117,23396.222222222223
118,23360.111111111117
119,23451.88888888889
120,23421.55555555556
121,23336.0
122,23384.777777777777
123,23500.0
124,23409.333333333336
125,23519.44444444444
126,23551.111111111117
127,23468.66666666667
128,23432.333333333336
129,23309.66666666667
130,23161.111111111117
131,23038.222222222223
132,23006.0
133,23132.111111111117
134,23033.66666666667
135,23105.66666666667
136,23266.111111111117
137,23393.111111111117
138,23537.88888888889
139,23730.0
140,23766.777777777777
141,23767.111111111117
142,23763.111111111117
143,23908.55555555556
144,23834.333333333336
145,23900.0
146,23919.333333333336
147,23903.88888888889
148,23876.333333333336
149,23788.88888888889
150,23782.111111111117
151,23808.88888888889
152,23700.111111111117
153,23486.777777777777
154,23429.0
155,23276.777777777777
156,23177.88888888889
157,22983.333333333336
158,23081.333333333336
159,22928.55555555556
160,22852.333333333336
161,22743.111111111117
162,22969.777777777777
163,23014.111111111117
164,23011.777777777777
165,22879.88888888889
166,22942.222222222223
167,22826.0
168,23187.55555555556
169,23327.333333333336
170,23542.111111111117
171,23462.222222222223
172,23562.66666666667
173,23686.88888888889
174,24012.222222222223
175,24265.88888888889
176,24315.777777777777
177,24122.777777777777
178,24153.88888888889
179,24170.777777777777
180,24341.333333333336
181,24316.44444444444
182,24345.333333333336
183,24228.777777777777
184,24254.55555555556
185,24427.88888888889
186,24561.88888888889
187,24551.44444444444
188,24575.0
189,24518.88888888889
190,24315.44444444444
191,24228.222222222223
192,24305.222222222223
193,24189.333333333336
194,24089.777777777777
195,23824.333333333336
196,23734.333333333336
197,23700.88888888889
198,23947.333333333336
199,24195.88888888889
200,24238.222222222223
201,24035.333333333336
202,24071.111111111117
203,24264.222222222223
204,24473.44444444444
205,24611.222222222223
206,24610.222222222223
207,24432.0
208,24180.44444444444
209,24000.88888888889
210,24058.222222222223
211,24035.66666666667
212,23880.66666666667
213,23766.44444444444
214,23605.44444444444
215,23439.222222222223
216,23269.66666666667
217,23183.44444444444
218,23194.0
219,22973.0
220,22890.222222222223
221,22867.0
222,22663.88888888889
223,22408.0
224,22367.44444444444
225,22406.55555555556
226,22434.333333333336
227,22341.333333333336
228,22477.222222222223
229,22534.111111111117
230,22402.66666666667
231,22536.111111111117
232,22730.88888888889
233,22711.88888888889
234,22714.0
235,22957.333333333336
236,23200.222222222223
237,23361.222222222223
238,23239.333333333336
239,23302.0
240,23338.0
241,23317.55555555556
242,23336.333333333336
243,23299.55555555556
244,23049.777777777777
245,23004.0
246,22830.222222222223
247,23057.44444444444
248,22946.222222222223
249,22862.111111111117
250,23061.66666666667
251,23033.44444444444
252,23034.222222222223
253,23179.111111111117
254,23086.55555555556
255,23155.44444444444
256,22985.44444444444
257,23325.66666666667
258,23498.222222222223
259,23315.111111111117
260,23220.55555555556
261,23252.44444444444
262,23235.66666666667
263,23387.88888888889
264,23440.55555555556
265,23444.111111111117
266,23209.111111111117
267,22969.111111111117
268,22735.55555555556
269,22748.222222222223
270,22768.0
271,22870.777777777777
272,22666.88888888889
273,22655.55555555556
274,22730.777777777777
275,22785.222222222223
276,22998.111111111117
277,23291.222222222223
278,23486.55555555556
279,23470.222222222223
280,23173.55555555556
281,23200.777777777777
282,23146.44444444444
283,22903.333333333336
284,22875.88888888889
285,22699.0
286,22632.222222222223
287,22675.222222222223
288,22520.222222222223
289,22784.222222222223
290,22838.44444444444
291,22851.55555555556
292,22912.44444444444
293,22830.55555555556
294,22973.222222222223
295,22922.66666666667
296,22605.777777777777
297,22855.333333333336
298,22684.777777777777
299,22651.111111111117
300,22585.222222222223
301,22544.66666666667
302,22734.111111111117
303,22649.88888888889
304,22675.111111111117
305,22910.111111111117
306,22623.0
307,21097.333333333336
308,18563.333333333336
309,16065.111111111111
310,13619.222222222224
311,10947.888888888889
312,8448.555555555557
313,5925.444444444444
314,3361.555555555556
315,986.4444444444446
316,14.111111111111109
317,14.444444444444445
318,13.666666666666668
319,1210.6666666666667
320,3927.555555555556
321,6516.0
322,9011.0
323,11462.111111111111
324,14151.111111111111
325,16684.777777777777
326,19189.777777777777
327,21551.0
328,22989.44444444444
329,22944.111111111117
330,23207.88888888889
331,23558.88888888889
332,23876.222222222223
333,23990.66666666667
334,24092.333333333336
335,24069.777777777777
336,24203.222222222223
337,24166.88888888889
338,24224.222222222223
339,24096.111111111117
340,24016.777777777777
341,24008.88888888889
342,23649.44444444444
343,23548.66666666667
344,23384.111111111117
345,23506.0
346,23497.222222222223
347,23556.111111111117
348,23490.111111111117
349,23347.777777777777
350,23209.66666666667
351,23104.66666666667
352,23026.0
353,23290.66666666667
354,23309.0
355,23225.111111111117
356,23091.0
357,22959.44444444444
358,22864.111111111117
359,22583.0
360,22748.111111111117
361,22992.222222222223
362,22913.111111111117
363,22873.777777777777
364,22796.222222222223
365,22753.55555555556
366,22879.66666666667
367,22736.777777777777
368,22848.66666666667
369,22845.333333333336
370,22738.44444444444
371,22865.44444444444
372,22820.55555555556
373,22930.0
374,22915.55555555556
375,22892.222222222223
376,23011.0
377,23216.55555555556
378,23374.222222222223
379,23445.55555555556
380,23570.222222222223
381,23669.333333333336
382,23592.777777777777
383,23570.66666666667
384,23522.55555555556
385,23778.333333333336
386,23660.88888888889
387,23477.55555555556
388,23353.111111111117
389,23029.333333333336
390,22979.44444444444
391,23063.0
392,23117.55555555556
393,23157.66666666667
394,22876.66666666667
395,22876.333333333336
396,23104.111111111117
397,22955.777777777777
398,22960.222222222223
399,22814.333333333336
400,22913.66666666667
401,22967.55555555556
402,22836.88888888889
403,23090.55555555556
404,23137.333333333336
405,23201.88888888889
406,23484.777777777777
407,23530.222222222223
408,23756.44444444444
409,23680.777777777777
410,23649.777777777777
411,23904.222222222223
412,23740.88888888889
413,23853.44444444444
414,23772.111111111117
415,23632.777777777777
416,23826.88888888889
417,23772.222222222223
418,23917.66666666667
419,23741.44444444444
420,23687.222222222223
421,23746.88888888889
422,23718.111111111117
423,23659.111111111117
424,23618.333333333336
425,23400.777777777777
426,23560.0
427,23464.44444444444
428,23476.55555555556
429,23438.55555555556
430,23340.44444444444
431,23294.0
432,23249.333333333336
433,23440.333333333336
434,23631.44444444444
435,23385.222222222223
436,23405.777777777777
437,23489.55555555556
438,23459.777777777777
439,23580.333333333336
440,23420.333333333336
441,23542.222222222223
442,23441.111111111117
443,23247.777777777777
444,23342.66666666667
445,23260.55555555556
446,23388.44444444444
447,23350.777777777777
448,23328.66666666667
449,23445.333333333336
450,23270.333333333336
451,23345.44444444444
452,23410.333333333336
453,23388.66666666667
454,23347.44444444444
455,23205.111111111117
456,23281.333333333336
457,23319.111111111117
458,23289.66666666667
459,23438.66666666667
460,23380.0
461,23364.333333333336
462,23343.44444444444
463,23518.111111111117
464,23618.777777777777
465,23581.333333333336
466,23423.111111111117
467,23439.333333333336
468,23338.88888888889
469,23253.333333333336
470,23363.777777777777
471,23371.777777777777
472,23355.44444444444
473,23341.222222222223
474,23150.333333333336
475,23167.44444444444
476,23255.66666666667
477,23212.44444444444
478,23257.0
479,23257.44444444444
480,23384.333333333336
481,23456.222222222223
482,23501.55555555556
483,23555.66666666667
484,23819.66666666667
485,23604.66666666667
486,23843.66666666667
487,23994.222222222223
488,24015.111111111117
489,23976.88888888889
490,23941.111111111117
491,24042.222222222223
492,24274.333333333336
493,24175.66666666667
494,24326.66666666667
495,24213.0
496,24302.66666666667
497,24314.111111111117
498,24224.44444444444
499,24107.0
500,23882.333333333336
501,23875.777777777777
502,23842.88888888889
503,23894.66666666667
504,23944.88888888889
505,23922.88888888889
506,23885.333333333336
507,23943.66666666667
508,23989.88888888889
509,24038.333333333336
510,24051.88888888889
511,24305.222222222223
512,24412.333333333336
513,24324.66666666667
514,24042.66666666667
515,24098.44444444444
516,24243.88888888889
517,24250.55555555556
518,24304.111111111117
519,24334.222222222223
520,24185.777777777777
521,24199.44444444444
522,23999.333333333336
523,23956.0
524,23845.0
525,23588.777777777777
526,23421.0
527,23197.44444444444
528,23127.44444444444
529,22820.88888888889
530,22746.66666666667
531,22981.55555555556
532,23021.66666666667
533,22702.111111111117
534,22573.88888888889
535,22600.0
536,22797.66666666667
537,22420.777777777777
538,22417.44444444444
539,22066.88888888889
540,21916.0
541,22091.222222222223
542,22437.88888888889
543,22534.44444444444
544,22706.55555555556
545,22371.0
546,22553.44444444444
547,22649.88888888889
548,22812.0
549,22811.88888888889
550,22465.44444444444
551,22723.111111111117
552,22615.55555555556
553,22331.111111111117
554,22506.55555555556
555,22424.111111111117
556,22399.777777777777
557,22543.333333333336
558,22543.222222222223
559,22789.44444444444
560,22366.55555555556
561,22567.66666666667
562,22551.111111111117
563,22466.777777777777
564,22505.777777777777
565,22379.222222222223
566,22365.222222222223
567,22435.55555555556
568,22374.333333333336
569,22534.777777777777
570,22555.222222222223
571,22841.111111111117
572,23077.777777777777
573,23100.777777777777
574,23273.333333333336
575,23274.44444444444
576,23411.44444444444
577,23559.111111111117
578,23634.44444444444
579,23281.44444444444
580,23248.0
581,23511.777777777777
582,23594.88888888889
583,23581.111111111117
584,23535.333333333336
585,23519.111111111117
586,23632.111111111117
587,23734.55555555556
588,23760.88888888889
589,23733.333333333336
590,23352.222222222223
591,23533.222222222223
592,23571.0
593,23501.44444444444
594,23216.66666666667
595,23067.777777777777
596,23118.333333333336
597,23433.777777777777
598,23403.0
599,23420.222222222223
600,23309.44444444444
601,23199.66666666667
602,23240.333333333336
603,23374.333333333336
604,23169.222222222223
605,22866.66666666667
606,22982.0
607,22935.55555555556
608,22781.44444444444
609,22808.55555555556
610,22868.44444444444
