0,0.010000000000005116
1,0.010624999999990448
2,0.004374999999996021
3,0.003124999999997158
4,0.01687500000000586
5,0.004374999999996132
6,0.187500000000007
7,0.2949999999999874
8,0.2887500000000216
9,0.3012499999999817
10,0.27624999999999744
11,0.2906250000000129
12,0.2812499999999858
13,0.2831250000000054
14,0.265625000000007
15,0.2656250000000071
16,0.2856249999999889
17,0.2925000000000252
18,0.3018749999999741
19,0.273124999999986
20,0.2656250000000355
21,0.2906249999999629
22,0.2849999999999896
23,0.27562500000003365
24,0.2893749999999926
25,0.2918749999999476
26,0.2806250000000503
27,0.2681249999999834
28,0.2775000000000105
29,0.2593749999999915
30,0.2606249999999973
31,0.2843750000000185
32,0.2674999999999912
33,0.2756250000000263
34,0.276249999999969
35,0.27812500000001705
36,0.2937499999999674
37,0.3000000000000186
38,0.2712500000000092
39,0.2793749999999803
40,0.28562500000003865
41,0.2899999999999777
42,0.2906250000000128
43,0.2812499999999928
44,0.283124999999977
45,0.2918750000000401
46,0.27062499999996703
47,0.2937499999999957
48,0.26812500000001194
49,0.27062499999998824
50,0.286250000000031
51,0.28187499999999943
52,0.2987499999999771
53,0.29187500000000466
54,0.3031249999999942
55,0.29000000000001336
56,0.2718750000000013
57,0.28062499999997925
58,0.2893750000000281
59,0.2862500000000027
60,0.2912499999999695
61,0.2793749999999946
62,0.2768750000000537
63,0.28249999999997044
64,0.3000000000000184
65,0.2818749999999709
66,0.2718749999999943
67,0.27187500000002285
68,0.2868749999999878
69,0.29562499999997993
70,0.2725000000000364
71,0.2774999999999679
72,0.2843750000000041
73,0.2756250000000192
74,0.28437499999998284
75,0.276875000000011
76,0.2893749999999713
77,0.2731250000000145
78,0.2875000000000014
79,0.2887500000000146
80,0.2781249999999745
81,0.2793750000000301
82,0.2862500000000098
83,0.28624999999998113
84,0.2743749999999849
85,0.2706250000000523
86,0.2693749999999397
87,0.2712499999999877
88,0.27187500000004416
89,0.2706249999999741
90,0.2943750000000237
91,0.28437499999999005
92,0.2850000000000321
93,0.288749999999972
94,0.2631250000000023
95,0.27999999999999403
96,0.2893749999999997
97,0.28812500000000785
98,0.2912500000000191
99,0.2737500000000069
