1	43.99999999999409
2	53.49999999998616
3	53.99999999999636
4	52.9999999999859
5	56.50000000001681
6	56.49999999995998
7	52.99999999999727
8	55.499999999995
9	53.49999999999682
10	54.500000000007276
11	49.00000000000091
12	70.49999999998134
13	58.50000000001499
14	53.50000000003092
15	54.500000000007276
16	57.49999999997044
17	99.49999999998907
18	98.99999999997819
19	98.0099502487576
20	100.00000000003408
21	98.00000000000182
22	97.99999999999045
23	99.50000000000044
24	99.99999999998865
25	98.49999999997861
26	99.49999999998907
27	99.00000000001228
28	99.49999999997772
29	98.50000000000138
30	100.0000000000114
31	98.99999999998954
32	99.50000000001182
33	100.0
34	99.00000000000092
35	100.0000000000114
36	98.50000000001275
37	100.0000000000114
38	100.0000000000114
39	98.50000000000172
40	99.49999999998907
41	98.50000000002409
42	98.99999999998954
43	99.50000000000044
44	99.5000000000232
45	49.50000000000046
46	50.99999999997635
47	52.99999999999727
48	53.500000000008185
49	56.49999999999409
50	49.00000000001228
51	54.500000000007276
52	51.49999999998725
53	54.49999999999589
54	53.999999999985704
55	51.50000000000999
56	53.50000000003092
57	59.99999999999089
58	52.99999999997455
59	53.999999999973625
60	52.00000000002092
61	51.499999999998636
62	52.9999999999859
63	51.499999999998636
64	54.49999999998454
65	54.49999999998454
66	51.4999999999759
67	54.500000000018645
68	55.50000000000635
69	52.9999999999859
70	54.000000000019455
71	57.999999999992724
72	57.00000000002774
73	53.500000000008185
74	52.500000000020464
75	54.49999999997317
76	52.49999999998636
77	54.49999999997317
78	51.99999999999818
79	54.49999999999589
80	53.00000000003138
81	55.99999999998319
82	53.500000000008185
83	54.999999999984084
84	55.99999999998319
85	53.999999999973625
86	52.49999999999771
87	55.00000000000682
88	56.00000000002865
89	49.49999999994361
90	53.500000000019554
91	52.49999999998636
92	57.49999999998181
93	54.49999999997317
94	48.00000000002456
95	55.499999999995
96	52.500000000020464
97	59.50000000001445
98	49.50000000000046
99	47.99999999999046
100	52.9999999999859
101	52.500000000009095
102	48.49999999995589
103	37.49999999998863
104	3.4999999999968168
105	54.500000000018645
106	46.49999999998044
107	46.50000000001454
108	55.499999999995
109	58.999999999991815
110	55.00000000002956
111	53.99999999998501
112	53.00000000000864
113	52.99999999997489
114	58.99999999995771
115	51.499999999998636
116	54.500000000018645
117	52.9999999999859
118	53.49999999999682
119	55.00000000000682
120	98.00000000002456
121	98.0000000000132
122	98.49999999997861
123	98.49999999999001
124	99.00000000001228
125	98.49999999997861
126	99.50000000000044
127	99.49999999998907
128	99.00000000001228
129	99.50000000000044
130	98.50000000001275
131	98.50000000003546
132	99.00000000000092
133	99.99999999996588
134	99.49999999998944
135	98.50000000001275
136	100.0000000000114
137	98.99999999998954
138	100.49999999999955
139	99.49999999998907
140	99.50000000000044
141	99.50000000000044
142	98.99999999998954
143	100.0
144	100.0000000000114
145	98.99999999998954
146	98.9999999999668
147	99.00000000000092
148	75.00000000001137
149	51.99999999999818
150	58.4999999999809
151	50.999999999964984
152	53.50000000003092
153	53.000000000020364
154	54.999999999984084
155	56.50000000000546
156	52.9999999999859
157	56.49999999999409
158	55.499999999995
159	57.500000000015916
160	48.50000000000136
161	58.49999999999227
162	59.49999999996862
163	57.49999999997044
164	54.4999999999618
165	50.49999999998818
166	47.49999999996817
167	50.99999999998772
168	50.0
169	50.00000000001137
170	55.50000000000635
171	51.99999999999818
172	56.999999999970896
173	51.49999999998725
174	53.00000000003138
175	54.999999999984084
176	53.99999999999636
177	47.99999999996772
178	44.499999999970896
179	51.4999999999759
180	48.50000000001274
181	49.9999999999659
182	53.500000000008185
183	57.49999999999318
184	53.00000000002001
185	57.00000000000536
186	53.500000000019554
187	53.49999999998616
188	50.00000000002274
189	54.0000000000191
190	50.50000000001093
191	53.500000000008185
192	54.99999999996136
193	52.500000000020464
194	53.50000000004229
195	54.99999999999547
196	50.4999999999999
197	55.499999999995
198	50.00000000003409
199	52.00000000002129
200	51.999999999964075
201	51.999999999975444
202	59.50000000002545
203	56.49999999997135
204	56.999999999982265
205	54.49999999999589
206	53.500000000019554
207	5.000000000006821
208	63.50000000002183
209	53.49999999997408
210	51.00000000002183
211	55.99999999999454
212	45.00000000000455
213	56.49999999997206
214	52.49999999999771
215	59.00000000002592
216	54.500000000007276
217	54.00000000000773
218	53.99999999999636
219	51.50000000000999
220	53.99999999999636
221	54.49999999999589
222	53.500000000008185
223	99.99999999997762
224	99.99999999998865
225	98.50000000001275
226	98.0000000000139
227	99.00000000002366
228	99.00000000003502
229	98.99999999998954
230	98.50000000001275
231	99.00000000000092
232	98.00000000000182
233	99.00000000001228
234	98.99999999997819
235	99.99999999998865
236	99.50000000003456
237	99.50000000000044
238	98.9999999999668
239	100.00000000002274
240	100.50000000002228
241	99.50000000002355
242	98.49999999996723
243	99.50000000000044
244	98.50000000002409
245	100.0000000000114
246	99.50000000000044
247	99.00000000000092
248	99.49999999996633
249	99.00000000000092
250	96.49999999999181
251	61.00000000003547
252	54.49999999999589
253	48.50000000000136
254	50.49999999998818
255	50.99999999997635
256	53.49999999999717
257	50.50000000002228
258	57.49999999999318
259	49.50000000002319
260	52.99999999999727
261	51.00000000001046
262	52.49999999999771
263	58.4999999999809
264	53.00000000000864
265	55.00000000001819
266	56.999999999970896
267	56.00000000001728
268	56.00000000000591
269	52.500000000009095
270	48.00000000001319
271	54.99999999999547
272	53.49999999996271
273	53.500000000008185
274	54.99999999999547
275	51.99999999999818
276	53.00000000000864
277	52.49999999996362
278	57.49999999997044
279	56.00000000002865
280	52.49999999998636
281	48.49999999997862
282	49.99999999997726
283	55.99999999999454
284	55.00000000000682
285	52.49999999998636
286	56.00000000002865
287	57.000000000005
288	52.99999999999727
289	48.00000000001319
290	47.49999999996817
291	49.500000000011816
292	53.49999999995205
293	53.500000000008185
294	49.500000000011816
295	52.00000000002092
296	52.99999999997455
297	57.50000000000453
298	50.499999999999545
299	46.000000000015
300	54.50000000003003
301	54.999999999972715
302	57.99999999996997
303	54.99999999996136
304	49.500000000011816
305	55.499999999995
306	52.99999999999727
307	54.500000000007276
308	53.99999999998501
309	49.49999999998908
310	5.9999999999835305
311	46.49999999998044
312	57.000000000005
313	51.999999999975444
314	56.00000000000625
315	54.99999999998444
316	51.999999999975444
317	54.49999999998454
318	54.49999999997317
319	44.50000000001637
320	53.99999999999636
321	52.500000000020464
322	57.49999999999318
323	55.499999999995
324	50.50000000001093
325	56.49999999999409
326	81.99999999999365
327	99.5000000000232
328	99.49999999998907
329	98.49999999999034
330	99.49999999997772
331	98.50000000003546
332	99.50000000000044
333	99.00000000000092
334	98.50000000003546
335	99.49999999997772
336	98.50000000002409
337	98.49999999999001
338	99.00000000000092
339	99.49999999998907
340	99.50000000001182
341	98.50000000000138
342	97.49999999997954
343	99.00000000000092
344	99.99999999995453
345	99.50000000000044
346	98.99999999998954
347	99.50000000001182
348	98.00000000000182
349	99.00000000001228
350	98.50000000001275
351	99.5000000000232
352	100.00000000002274
353	96.99999999996862
354	54.00000000000844
355	55.499999999995
356	53.00000000002001
357	51.99999999999818
358	53.99999999999636
359	54.500000000007276
360	58.50000000000364
361	48.00000000000182
362	55.00000000002956
363	52.99999999999727
364	53.49999999998546
365	50.99999999998772
366	52.500000000009095
367	55.49999999998363
368	56.999999999982265
369	55.00000000001819
