1	1611.75
2	8285.25
3	13607.75
4	13630.0
5	13334.5
6	14156.5
7	16506.0
8	17509.25
9	16992.75
10	17318.5
11	17876.0
12	17789.0
13	17159.25
14	16625.0
15	17102.5
16	17629.75
17	14091.5
18	9712.25
19	8803.0
20	8836.0
21	8961.5
22	9122.75
23	8825.0
24	8364.0
25	8654.5
26	8855.5
27	8702.25
28	9043.75
29	9228.0
30	9202.5
31	9561.0
32	9347.0
33	9214.5
34	9384.0
35	9190.5
36	9015.25
37	9141.75
38	9772.5
39	9711.0
40	9557.0
41	9388.5
42	9371.5
43	9434.5
44	9296.75
45	12481.0
46	15898.5
47	16550.75
48	16818.75
49	16915.5
50	16952.5
51	16887.0
52	17111.5
53	16771.5
54	16702.25
55	17128.0
56	17337.5
57	17420.25
58	17290.75
59	17419.5
60	17292.5
61	17033.75
62	16733.0
63	16607.75
64	16413.75
65	16822.0
66	17851.25
67	17866.0
68	17194.75
69	16707.75
70	16706.0
71	16771.0
72	16594.75
73	16860.0
74	16860.0
75	16667.0
76	16821.5
77	17014.5
78	17175.75
79	16998.75
80	17097.75
81	17198.75
82	17166.0
83	17284.25
84	17492.75
85	17258.0
86	17149.0
87	17092.5
88	16462.0
89	16548.5
90	16812.0
91	16890.5
92	17181.0
93	17251.0
94	16845.75
95	16334.5
96	16745.5
97	17057.75
98	16852.5
99	17334.5
100	17374.25
101	16911.0
102	17036.25
103	15130.75
104	6518.25
105	5572.75
106	12930.25
107	15484.0
108	15522.25
109	15158.25
110	16047.25
111	16769.5
112	16736.75
113	16489.25
114	16570.75
115	16853.5
116	17274.0
117	17060.75
118	16803.25
119	17310.0
120	14955.75
121	9894.75
122	8333.25
123	8985.25
124	8743.75
125	8566.0
126	8145.0
127	8271.25
128	9068.0
129	9313.607990012484
130	9042.25
131	8961.702127659573
132	8721.75
133	8817.0
134	9427.25
135	9570.5
136	9101.0
137	8777.0
138	8836.75
139	8861.5
140	8932.25
141	8887.75
142	9019.0
143	9086.5
144	9208.75
145	9018.25
146	8914.75
147	9118.5
148	10980.5
149	14997.25
150	16943.25
151	16902.0
152	16923.5
153	16694.5
154	16489.25
155	16659.75
156	16995.0
157	17074.25
158	17421.75
159	17444.75
160	17037.75
161	16673.5
162	16627.0
163	16700.0
164	16827.75
165	17342.75
166	17581.5
167	17865.75
168	18009.0
169	17816.25
170	17371.0
171	17229.75
172	17072.25
173	16429.75
174	16431.06893106893
175	16530.25
176	16330.580580580581
177	16697.25
178	16853.5
179	16896.75
180	17440.5
181	17442.5
182	17006.75
183	16847.5
184	17037.25
185	17142.75
186	17309.5
187	17599.0
188	17654.75
189	17330.5
190	17267.5
191	17582.75
192	17713.5
193	17494.0
194	17091.75
195	17133.25
196	16850.5
197	16768.75
198	16998.0
199	17129.75
200	17000.5
201	16853.0
202	16726.5
203	16887.75
204	17109.0
205	16482.25
206	16732.0
207	10835.75
208	5291.0
209	10716.5
210	15059.25
211	15474.75
212	15770.25
213	16589.5
214	17898.75
215	17483.0
216	17173.0
217	16884.5
218	16120.25
219	16610.25
220	17092.5
221	17127.25
222	17002.25
223	14046.5
224	10025.5
225	8640.75
226	8884.5
227	8939.25
228	8440.5
229	8403.5
230	8784.25
231	8953.5
232	8817.5
233	8798.25
234	8962.5
235	9067.5
236	9350.0
237	9360.25
238	8930.75
239	8625.0
240	9172.75
241	9606.0
242	9519.5
243	9408.0
244	9470.5
245	9431.25
246	9071.5
247	9024.75
248	9122.75
249	9132.5
250	9353.0
251	11906.0
252	15832.5
253	17093.25
254	16619.0
255	17166.75
256	17344.0
257	17209.75
258	17130.5
259	16572.25
260	16066.75
261	16299.5
262	16850.25
263	16727.5
264	16975.0
265	17391.75
266	17123.75
267	17056.5
268	17233.75
269	17127.0
270	17193.25
271	17129.0
272	16589.75
273	16978.5
274	17449.75
275	16868.5
276	17253.25
277	17910.0
278	17497.5
279	17054.75
280	16823.5
281	16711.5
282	16570.5
283	16486.25
284	16860.0
285	17371.25
286	17221.25
287	16920.75
288	17141.75
289	17861.25
290	17711.75
291	17367.0
292	17476.25
293	17161.5
294	17166.0
295	17343.25
296	17186.0
297	16824.75
298	17188.75
299	17250.25
300	16960.0
301	16802.0
302	16825.75
303	17236.0
304	17072.0
305	16867.5
306	16942.25
307	16746.25
308	16756.75
309	17289.75
310	10077.0
311	3500.0
312	9023.5
313	14855.5
314	14942.0
315	15166.0
316	15770.75
317	16483.5
318	16594.0
319	17047.0
320	17028.75
321	16880.25
322	16679.75
323	16467.75
324	16792.75
325	17101.5
326	15405.25
327	11170.0
328	8715.5
