549	76.2%
550	76.2%
551	76.5%
552	76.5%
553	76.7%
554	76.7%
555	77.0%
556	77.2%
557	77.2%
558	77.5%
559	77.5%
560	77.7%
561	77.9%
562	78.1%
563	78.1%
564	78.3%
565	78.5%
566	78.7%
567	78.9%
568	79.1%
569	79.2%
570	79.4%
571	79.6%
572	80.1%
573	63.6%
574	63.8%
575	63.8%
576	63.9%
577	64.0%
578	64.0%
579	64.2%
580	64.4%
581	64.4%
582	64.5%
583	64.7%
584	64.8%
585	64.9%
586	64.9%
587	65.1%
588	65.1%
589	65.3%
590	65.5%
591	65.6%
592	65.6%
593	65.7%
594	65.9%
595	66.0%
596	66.0%
597	66.1%
598	66.3%
599	66.3%
600	66.5%
601	66.6%
602	66.7%
603	66.9%
604	66.9%
605	67.1%
606	67.1%
607	67.2%
608	63.6%
609	63.8%
610	63.8%
611	64.0%
612	64.0%
613	64.2%
614	64.4%
615	64.5%
616	64.5%
617	64.7%
618	64.7%
619	64.9%
620	64.9%
621	65.1%
622	65.2%
623	65.2%
624	65.4%
625	65.6%
626	65.7%
627	65.7%
628	65.9%
629	66.0%
630	66.0%
631	66.2%
632	66.4%
633	66.4%
634	66.5%
635	66.6%
636	66.8%
637	66.8%
638	67.0%
639	67.0%
640	67.1%
641	67.3%
642	67.4%
643	67.4%
644	67.6%
645	67.7%
646	67.7%
647	67.9%
648	67.9%
649	68.1%
650	68.3%
651	68.3%
652	68.5%
653	68.6%
654	68.6%
655	68.8%
656	68.9%
657	68.9%
658	69.1%
659	69.2%
660	69.2%
661	69.4%
662	69.4%
663	69.6%
664	69.8%
665	69.9%
666	70.0%
667	70.0%
668	70.2%
669	70.2%
670	72.5%
671	72.5%
672	73.6%
673	73.6%
674	74.2%
675	74.5%
676	74.7%
677	74.7%
678	75.1%
679	75.1%
680	75.5%
681	75.5%
682	75.7%
683	75.9%
684	75.9%
685	76.1%
686	76.3%
687	76.5%
688	76.5%
689	76.6%
690	76.8%
691	76.9%
692	76.9%
693	77.1%
694	77.1%
695	77.3%
696	77.5%
697	77.6%
698	77.6%
699	77.8%
700	77.8%
701	78.0%
702	78.2%
703	78.2%
704	78.4%
705	78.5%
706	78.5%
707	78.6%
708	78.6%
709	78.9%
710	79.1%
711	79.1%
712	79.2%
713	79.4%
714	79.4%
715	79.5%
716	79.7%
717	80.1%
718	66.1%
719	66.2%
720	66.2%
721	66.4%
722	66.5%
723	66.5%
724	66.7%
725	66.8%
726	66.8%
727	66.9%
728	67.1%
729	67.1%
730	67.2%
731	67.3%
732	67.4%
733	67.4%
734	67.6%
735	67.7%
736	67.8%
737	67.8%
738	67.9%
739	68.0%
740	68.0%
741	68.2%
742	68.2%
743	68.3%
744	68.5%
745	68.5%
746	68.6%
747	68.6%
748	68.8%
749	68.9%
750	69.0%
751	69.0%
752	69.2%
753	69.2%
754	69.3%
755	69.5%
756	69.5%
757	69.6%
758	69.6%
759	69.8%
760	69.9%
761	70.0%
762	70.0%
763	70.2%
764	70.2%
765	67.7%
766	67.7%
767	70.1%
768	72.0%
769	72.0%
770	73.4%
771	73.4%
772	75.0%
773	75.7%
774	76.8%
775	76.8%
776	77.8%
777	78.5%
778	78.5%
779	79.2%
780	80.0%
781	80.0%
782	80.7%
783	81.3%
784	81.3%
785	81.9%
786	81.9%
787	82.4%
788	71.1%
789	71.1%
790	71.5%
791	71.5%
792	72.0%
793	72.0%
794	72.5%
795	72.5%
796	72.9%
797	73.1%
798	73.1%
799	73.3%
800	73.6%
801	73.6%
802	73.8%
803	74.0%
804	74.2%
805	74.2%
806	74.4%
807	74.6%
808	74.7%
809	74.9%
810	74.9%
811	75.1%
812	75.1%
813	75.3%
814	75.5%
815	75.5%
816	75.8%
817	75.8%
818	76.0%
819	76.2%
820	76.2%
821	76.4%
822	76.6%
823	76.7%
824	76.7%
825	77.0%
826	77.0%
827	77.2%
828	77.2%
829	77.4%
830	77.6%
831	77.8%
832	77.8%
833	77.9%
834	77.9%
835	77.9%
836	77.9%
837	77.9%
838	77.9%
839	77.9%
840	77.9%
841	77.9%
842	77.9%
843	77.9%
844	77.9%
845	77.9%
846	77.9%
847	77.9%
848	77.9%
849	77.9%
850	77.9%
851	77.9%
852	77.9%
