1	6.0
2	6.0
3	6.0
4	6.0
5	6.0
6	6.0
7	6.0
8	6.0
9	6.0
10	6.0
11	6.25
12	6.25
13	6.25
14	6.25
15	6.0
16	6.0
17	6.0
18	6.0
19	6.0
20	41.5
21	2392.0
22	5193.0
23	8222.0
24	11179.0
25	11891.0
26	11966.0
27	11871.0
28	11768.0
29	11683.0
30	11693.0
31	11437.0
32	11282.0
33	11438.0
34	11710.0
35	12271.0
36	12764.0
37	12904.0
38	13058.0
39	13020.0
40	13013.0
41	12892.0
42	12577.0
43	12321.0
44	12211.0
45	12299.0
46	12430.0
47	12720.0
48	12684.0
49	12623.0
50	12664.0
51	12625.0
52	12702.0
53	12738.0
54	12828.0
55	12910.0
56	12924.0
57	12914.0
58	12907.0
59	12991.0
60	13265.0
61	13418.0
62	13477.0
63	13214.0
64	12946.0
65	12794.0
66	12632.0
67	12801.0
68	12990.0
69	13062.0
70	13191.0
71	13081.0
72	12343.0
73	11854.0
74	11600.0
75	11533.0
76	12040.0
77	12516.0
78	12787.0
79	12970.0
80	13179.0
81	13179.0
82	13175.0
83	13065.0
84	12841.0
85	12734.0
86	12618.0
87	12522.0
88	12701.0
89	12742.0
90	12830.0
91	12914.0
92	12899.0
93	13011.0
94	12981.0
95	13089.0
96	13144.0
97	13113.0
98	13140.0
99	13250.0
100	13192.0
101	13151.0
102	13053.0
103	12938.0
104	12566.0
105	12400.0
106	12275.0
107	12096.0
108	12296.0
109	12259.0
110	12314.0
111	12309.0
112	12339.0
113	12518.0
114	12604.0
115	12732.0
116	12750.0
117	12726.0
118	12689.0
119	12745.0
120	12854.0
121	12829.0
122	12907.0
123	12770.0
124	12596.0
125	12583.0
126	12534.0
127	12541.0
128	12618.0
129	12622.0
130	12600.0
131	12740.0
132	12695.0
133	12754.0
134	12786.0
135	12793.0
136	12877.0
137	12869.0
138	13030.0
139	13023.0
140	12494.0
141	12234.0
142	12050.0
143	11860.0
144	12343.0
145	12290.0
146	11848.0
147	11615.0
148	11354.0
149	11371.0
150	11639.0
151	11856.0
152	12058.0
153	12376.0
154	12549.0
155	12669.0
156	12798.0
157	12718.0
158	12805.0
159	12902.0
160	12880.0
161	12849.0
162	12808.0
163	12734.0
164	12777.0
165	12893.0
166	12982.0
167	12898.0
168	12917.0
169	12921.0
170	12874.0
171	12929.0
172	12906.0
173	12803.0
174	12830.0
175	12939.0
176	12951.0
177	12986.0
178	12989.0
179	13056.0
180	13025.0
181	13020.0
182	13032.0
183	12986.0
184	13034.0
185	13148.0
186	13131.0
187	12670.0
188	12389.0
189	12161.0
190	12021.0
191	12120.0
192	12192.0
193	12258.0
194	12222.0
195	12354.0
196	12319.0
197	12323.0
198	12305.0
199	12294.0
200	12374.0
201	12244.0
202	12264.0
203	12350.0
204	12403.0
205	12516.0
206	12599.0
207	12543.0
208	12411.0
209	12493.0
210	12556.0
211	12676.0
212	12927.0
213	12989.0
214	13061.0
215	13105.0
216	13119.0
217	13160.0
218	13061.0
219	12224.0
220	11522.0
221	10958.0
222	10473.0
223	10920.0
224	11251.0
225	11489.0
226	11585.0
227	11760.0
228	11953.0
229	12171.0
230	12520.0
231	12628.0
232	12658.0
233	12579.0
234	12523.0
235	12419.0
236	12241.0
237	12010.0
238	11947.0
239	12072.0
240	12178.0
241	12557.0
242	12697.0
243	12700.0
244	12930.0
245	12780.0
246	12816.0
247	12835.0
248	12778.0
249	12986.0
250	13096.0
251	13142.0
252	13142.0
253	13095.0
254	13099.0
255	13100.0
256	13082.0
257	13094.0
258	13132.0
259	13261.0
260	13322.0
261	13368.0
262	13265.0
263	13116.0
264	13043.0
265	12903.0
266	12787.0
267	12880.0
268	12939.0
269	12926.0
270	12951.0
271	12886.0
272	12869.0
273	12941.0
274	13040.0
275	13035.0
276	13027.0
277	12987.0
278	12875.0
279	12890.0
280	12869.0
281	12832.0
282	12887.0
283	12829.0
284	12909.0
285	12964.0
286	12954.0
287	12957.0
288	12823.0
289	12912.0
290	12918.0
291	12878.0
292	12909.0
293	12838.0
294	13045.0
295	13085.0
296	13166.0
297	13145.0
298	12847.0
299	12951.0
300	12902.0
301	12973.0
302	13012.0
303	12903.0
304	12795.0
305	12698.0
306	12840.0
307	12976.0
308	13086.0
309	12519.0
310	11992.0
311	11689.0
312	11396.0
313	11790.0
314	12165.0
315	12254.0
316	12471.0
317	12607.0
318	12651.0
319	12803.0
320	12768.0
321	12856.0
322	12869.0
323	12667.0
324	12595.0
325	12323.0
326	11968.0
327	11797.0
328	11527.0
329	11598.0
330	11595.0
331	11336.0
332	11472.0
333	11502.0
334	11655.0
335	11903.0
336	12017.0
337	12097.0
338	12249.0
339	12428.0
340	12371.0
341	12290.0
342	12004.0
343	11851.0
344	11892.0
345	11738.0
346	11749.0
347	11822.0
348	11751.0
349	11877.0
350	11809.0
351	11769.0
352	11586.0
353	10775.0
354	10495.0
355	10168.0
356	10094.0
357	10617.0
358	10887.0
359	11178.0
360	11407.0
361	11685.0
362	11772.0
363	11916.0
364	11985.0
365	11923.0
366	12082.0
367	12083.0
368	12068.0
369	12131.0
370	12082.0
371	12010.0
372	11941.0
373	11798.0
374	11876.0
375	12100.0
376	12059.0
377	12199.0
378	12140.0
379	12017.0
380	12227.0
381	12256.0
382	12253.0
383	11999.0
384	11791.0
385	11559.0
386	11271.0
387	11431.0
388	11561.0
389	11840.0
390	12106.0
391	12188.0
392	12081.0
393	11969.0
394	12045.0
395	11984.0
396	12129.0
397	12142.0
398	12040.0
399	12056.0
400	12091.0
401	12075.0
402	12034.0
